Batch_ID,Plant_City,Production_Line,Machine_ID,Product_Category,SKU,Shift,Supervisor_ID,Batch_Start,Batch_End,Planned_Output_Units,Actual_Output_Units,Good_Units,Rework_Units,Scrap_Units,Scrap_Reason,Downtime_Minutes,Downtime_Reason,Energy_kWh,Water_Liters,Unit_Weight_kg,Material_Input_kg,Output_kg,Yield_pct,QA_Score,QA_Result,Ambient_Temp_C,Humidity_pct,Supplier,Raw_Material_Lot,Maintenance_Flag
BAT-105697,Hyderabad,HY-01,MC-HY-01-5,HomeCare, DETERGENT_1KG ,C,SUP-HY-26,2025-06-19 01:30:00,2025-06-19 03:45:00,2750.0,2001.0,1893.0,25.0,83.0,Seal Failure,34.0,Mechanical Jam,586.0,9202.0,1.02,2049.68,,95.45,81.1, Conditional Pass ,27.2,46.8,ChemBlend Industries,HMC-2506-37010,Yes
BAT-102023,Pune,PN-01,MC-PN-01-5,HomeCare,Detergent_1kg,C,SUP-PU-89,2025-06-19 03:00:00,2025-06-19 04:49:00,2239.0,2261.0,2189.0,34.0,38.0,Weight Out of Spec,0.0,No Downtime,621.6,5225.0,1.02,2398.3,2267.46,94.54,94.3,Pass,29.5,69.1,ChemBlend Industries,HMC-2506-91796,No
BAT-102357,Bengaluru,BL-03,MC-BL-03-4,Beverages,Juice_1L,C,SUP-BE-95, 2025-06-19 03:45:00 ,2025-06-19 05:39:00,3538.0,3313.0,3196.0,53.0,64.0,Contamination Risk,0.0,No Downtime,694.5,7553.0,1.05,3637.67,3411.45,93.78,94.0,PASS,26.2,57.7,AquaPure Pvt Ltd,BEV-2506-73681,No
BAT-106242,Chennai,CH-01,MC-CH-01-6,PersonalCare,Shampoo_250ml,C,SUP-CH-88,2025-06-19 04:15:00,2025-06-19 05:47:00,2225.0,1605.0,1501.0,45.0,59.0,Contamination Risk,25.0,Sensor Calibration,251.2,5387.0,0.28,468.75,432.88,92.35,80.8,Conditional Pass,,67.0,CareChem Solutions,PSC-2506-14277,Yes
BAT-102556,Bengaluru,BL-02,MC-BL-02-2,Snacks,CHIPS_50G,C, SUP-BE-56 ,2025-06-19 05:00:00, 2025-06-19 06:26:00 ,3134.0,2269.0,2117.0,52.0,100.0,OVERFILL,22.0,Planned Cleaning,230.7,3626.0,0.055,130.89,119.3,91.15,78.0,Fail,25.9,47.5,CrunchWorks,SNK-2506-52353,Yes
 BAT-101768 ,Hyderabad,HY-01,MC-HY-01-2,HomeCare,Detergent_1kg,C,SUP-HY-48,2025-06-19 05:45:00,2025-06-19 07:38:00,2334.0,1660.0,1565.0,24.0,71.0,Underfill,33.0,Changeover,382.2,5965.0,1.02,1729.38,1620.78,93.72,74.9,FAIL,30.5,,ChemBlend Industries,HMC-2506-16878,Yes
BAT-101756,Chennai,CH-01,MC-CH-01-4,HOMECARE,Dishwash_500ml,C,SUP-CH-39,2025-06-19 06:15:00,2025-06-19 08:28:00,2690.0,2452.0,2337.0,37.0,78.0,Underfill,14.0,MECHANICAL JAM,818.6,10706.0,0.56,1405.58,1329.44,94.58,89.2,Conditional Pass,33.8,54.9,CleanBase Materials,HMC-2506-20509,No
BAT-105455,Chennai,CH-04,MC-CH-04-5,Beverages,SparklingWater_500ml,C,SUP-CH-68,2025-06-19 06:30:00,2025-06-19 08:12:00,3187.0,2443.0,2316.0,41.0,86.0,Contamination Risk,23.0,POWER FLUCTUATION,384.6,6848.0,0.52,1319.48,1225.64,92.89,80.2,Conditional Pass,29.8,70.6, TeaLeaf Traders ,BEV-2506-20688,Yes
BAT-103097,Pune,PN-02,MC-PN-02-5,HOMECARE,Dishwash_500ml,A,SUP-PU-62,2025-06-19 09:30:00, 2025-06-19 11:43:00 ,1493.0,1406.0,1335.0,32.0,39.0,Weight Out of Spec,11.0,Changeover,621.7,10184.0,0.56,810.7,765.52,94.43,88.7,Conditional Pass,22.0,46.9,ChemBlend Industries,HMC-2506-95018,No
 BAT-107229 ,Pune,PN-02,MC-PN-02-5,Snacks,Chips_50g,A,SUP-PU-82,2025-06-19 10:00:00,2025-06-19 11:33:00,3427.0,2923.0,2734.0,80.0,,Label Misprint,14.0,Power Fluctuation,499.2,5001.0,0.055,173.59,154.77,89.16,88.8,Conditional Pass,29.0,43.2,GoldenGrain Mills,SNK-2506-80966,No
BAT-104299,Pune,PN-01,MC-PN-01-4,Snacks,Cookies_200g,A,SUP-PU-49,2025-06-19 13:15:00,2025-06-19 14:08:00,2128.0,1575.0,1469.0,45.0,61.0,Damaged Pack,14.0,Sensor Calibration,139.3,4046.0,0.215,358.13,325.51,90.89,82.1,Conditional Pass,25.6,50.6,GOLDENGRAIN MILLS, SNK-2506-49673 ,No
BAT-106376,Chennai,CH-04,MC-CH-04-3,HomeCare, Detergent_1kg , A ,SUP-CH-20,2025-06-19 15:45:00,2025-06-19 16:53:00,886.0,887.0,856.0,13.0,18.0,Seal Failure,0.0,No Downtime,391.9,5221.0,,934.81,886.38,94.82,94.5,Pass,27.4,69.7,ChemBlend Industries,HMC-2506-27327,No
BAT-103344, Chennai ,CH-03,MC-CH-03-3,Beverages,RTD_Tea_250ml,B,SUP-CH-18,2025-06-19 20:45:00,2025-06-19 22:14:00,3110.0,2648.0,2496.0,64.0,88.0,Overfill,14.0,Power Fluctuation,321.9,5798.0,0.27,743.93,691.2,92.91,85.3,Conditional Pass,26.1,62.8,AquaPure Pvt Ltd,BEV-2506-92965, No 
BAT-101324,Pune,PN-02,MC-PN-02-5,Snacks, Cookies_200g ,B,SUP-PU-49,2025-06-19 21:30:00,2025-06-19 22:58:00,4486.0,4183.0,3919.0,119.0,145.0,Underfill,0.0,No Downtime,421.0,,0.215,,868.17,91.12,87.8,Conditional Pass,28.0,54.8,CrunchWorks,SNK-2506-92529,No
BAT-103544,Bengaluru,BL-02,MC-BL-02-6,Dairy,Yogurt_150g,B,SUP-BE-64,2025-06-19 22:15:00,2025-06-19 23:21:00,,1128.0,1065.0,30.0,33.0,WEIGHT OUT OF SPEC,0.0,No Downtime,,6620.0,0.165,188.85,180.68,95.67,87.9,Conditional Pass,26.1,,FreshFarm Dairies,DRY-2506-67330,No
BAT-106469,Pune,PN-01, MC-PN-01-4 ,PersonalCare,Toothpaste_150g,C,SUP-PU-82,2025-06-20 01:00:00,2025-06-20 02:58:00,2156.0,1961.0,1859.0,49.0,53.0,Overfill,11.0,Operator Reset,570.6,7144.0,0.19,388.28,362.52,93.37,84.5,CONDITIONAL PASS,23.6,57.9, CareChem Solutions ,PSC-2506-58217, No 
BAT-106498,Pune,PN-01,MC-PN-01-5,Dairy,Yogurt_150g,C,SUP-PU-88,2025-06-20 01:00:00,2025-06-20 02:32:00,2160.0,2159.0,2051.0,55.0,53.0,Weight Out of Spec,0.0,No Downtime,306.4,8661.0,0.165,361.91,347.49,96.02,90.5,Pass,27.8,44.0,FreshFarm Dairies,DRY-2506-10941, No 
BAT-103610,Hyderabad,HY-02,MC-HY-02-5,Dairy,Yogurt_150g,C,SUP-HY-59,2025-06-20 01:30:00,2025-06-20 03:26:00,2320.0,2201.0,2124.0,29.0,48.0,Overfill,0.0,No Downtime,745.6,10130.0,0.165,376.23,,94.42,91.2,Pass,31.4,34.9,FreshFarm Dairies,DRY-2506-59668,NO
BAT-105167,Pune,PN-01,MC-PN-01-5,BEVERAGES, SparklingWater_500ml ,C,SUP-PU-64,2025-06-20 01:30:00,2025-06-20 03:17:00,2091.0,2083.0,1980.0,57.0,46.0,Contamination Risk,0.0,No Downtime,733.7,13410.0,0.52,1133.45,1059.24,93.45,92.5,Pass,28.4,47.5,CitrusCo Ingredients,BEV-2506-36426,No
BAT-105039,Pune,PN-02,MC-PN-02-1,PersonalCare,Toothpaste_150g,C,SUP-PU-65,2025-06-20 03:15:00,2025-06-20 04:25:00,936.0,791.0,,10.0,20.0, Overfill ,9.0,Power Fluctuation,204.6,5401.0,0.19,153.4,146.49,95.5,88.7,Conditional Pass,28.8,40.2,CareChem Solutions,PSC-2506-34491,No
BAT-102321,Pune,PN-01,MC-PN-01-6,HomeCare,Dishwash_500ml,C,SUP-PU-66,2025-06-20 03:15:00,2025-06-20 05:22:00,2200.0,1976.0,1899.0,28.0,49.0,Label Misprint,11.0,Mechanical Jam,651.4,7499.0,0.56,1148.07,1079.12,93.99,89.4,Conditional Pass,27.5,58.4,ChemBlend Industries,HMC-2506-89101,No
BAT-107052,PUNE,PN-01,MC-PN-01-5,HOMECARE,DISHWASH_500ML,C,SUP-PU-28,2025-06-20 04:00:00,2025-06-20 05:54:00,1206.0,1088.0,1043.0,22.0,23.0,Label Misprint,9.0,Power Fluctuation,678.5,6501.0,0.56,627.45,596.4,95.05,90.1,Pass,26.4,65.1,ChemBlend Industries,HMC-2506-83171,No
BAT-103014,Hyderabad,HY-02,MC-HY-02-6,HomeCare,Dishwash_500ml,C,SUP-HY-91,2025-06-20 04:15:00,2025-06-20 06:20:00,1665.0,1690.0,1633.0,32.0,25.0,Damaged Pack,0.0,No Downtime,497.8,8748.0,0.56,964.97,932.4,96.62,93.1,Pass,24.7,47.6,CleanBase Materials,HMC-2506-97027,No
BAT-104862,Bengaluru,BL-03,MC-BL-03-2,Beverages,SparklingWater_500ml,C,SUP-BE-94,2025-06-20 06:00:00,2025-06-20 08:02:00,2436.0,2046.0,1933.0,51.0,62.0,Damaged Pack,16.0,Mechanical Jam,528.8,9805.0,0.52,1078.02,1031.68,95.7,87.1,Conditional Pass,24.3,55.8,AquaPure Pvt Ltd,BEV-2506-51866,No
BAT-100406,Bengaluru,BL-03,MC-BL-03-1,PersonalCare,Soap_100g,A,SUP-BE-19,2025-06-20 09:00:00,2025-06-20 10:32:00,2145.0,1761.0,1692.0,16.0,53.0,Overfill,15.0,Sensor Calibration,488.2,3434.0,0.11,197.14,187.88,95.3,90.9,Pass,29.2,59.5,CareChem Solutions,PSC-2506-21453,No
BAT-103848,Pune,PN-02,MC-PN-02-2,Snacks,Cookies_200g,A,SUP-PU-27,2025-06-20 09:45:00,2025-06-20 10:34:00,1597.0,1032.0,968.0,23.0,41.0,Overfill,17.0,Power Fluctuation,196.2,3338.0,0.215,238.17,213.06,89.46,80.6,Conditional Pass,30.3,37.4,GoldenGrain Mills,SNK-2506-95852,No
BAT-107285,Chennai,CH-04,MC-CH-04-5,Dairy,YOGURT_150G,A,SUP-CH-97,2025-06-20 12:00:00,2025-06-20 13:02:00,1207.0,965.0,927.0,9.0,29.0,Weight Out of Spec,11.0,Operator Reset,274.3,5120.0,0.165,164.95,154.44,93.63,88.4,Conditional Pass,29.5,57.8,FreshFarm Dairies,DRY-2506-41965,No
BAT-102066,Chennai,CH-03,MC-CH-03-6,Dairy, Yogurt_150g ,A,SUP-CH-55,2025-06-20 12:30:00,2025-06-20 13:27:00,1207.0,1176.0,1117.0,29.0,30.0,Weight Out of Spec,0.0,No Downtime,224.3,7731.0,0.165,198.23,189.09,95.39,91.0,Pass,32.4,77.5,MilkyWay Co-op,DRY-2506-29211,No
BAT-101737,Chennai,CH-04,MC-CH-04-5,Beverages,JUICE_1L,A,SUP-CH-19,2025-06-20 12:45:00,2025-06-20 14:53:00,3631.0,,3477.0,53.0,73.0,Underfill,0.0,No Downtime,752.8,15319.0,1.05,,3706.5,95.08,92.5,Pass,28.4,58.4,CitrusCo Ingredients,BEV-2506-61215, No 
BAT-106346,Hyderabad,HY-02,MC-HY-02-3,Beverages,SparklingWater_500ml,A, SUP-HY-77 ,2025-06-20 15:45:00,2025-06-20 17:04:00,1573.0,1596.0,1542.0,23.0,31.0,Overfill,0.0,No Downtime,457.0,8449.0,0.52,,813.8,94.19,94.0,Pass,28.2,52.2,AquaPure Pvt Ltd,BEV-2506-60405,No
BAT-100341,Bengaluru,BL-01,MC-BL-01-6,Dairy,Milk_1L,B,SUP-BE-76,2025-06-20 19:15:00,2025-06-20 20:16:00,1600.0,1541.0,1469.0,,35.0,Overfill,0.0,NO DOWNTIME,,,1.03,1676.92,1551.18,92.5,92.3,Pass,24.8,,MilkyWay Co-op,DRY-2506-48036,No
BAT-103209,Chennai,CH-04,MC-CH-04-2,Snacks,CHIPS_50G,B,SUP-CH-31,2025-06-20 19:30:00,2025-06-20 20:44:00,3252.0,3157.0,2993.0,72.0,92.0,Seal Failure,,No Downtime,367.8,3419.0,0.055,180.02,168.57,93.64,92.9,Pass,31.1,66.3,GoldenGrain Mills,SNK-2506-10162,No
BAT-104681,Chennai,CH-04,MC-CH-04-6,PersonalCare,Soap_100g,B,SUP-CH-93,2025-06-20 19:30:00,2025-06-20 21:50:00,1729.0,1505.0,1414.0,38.0,53.0,Weight Out of Spec,21.0,Changeover,693.9,10669.0,,168.55,159.72,94.76,83.3,CONDITIONAL PASS,,69.0,AromaLabs,PSC-2506-95969,No
BAT-101105,Bengaluru,BL-01, MC-BL-01-1 ,PersonalCare,Soap_100g,B,SUP-BE-48,2025-06-20 20:15:00,2025-06-20 22:02:00,2009.0,1557.0,1472.0,33.0,52.0,Seal Failure,23.0,Sensor Calibration,274.2,,0.11,174.86,165.55,94.68,81.6,Conditional Pass,23.2,62.5,CareChem Solutions,PSC-2506-96982,Yes
BAT-100291,Bengaluru,BL-01,MC-BL-01-6,Beverages,Juice_1L,B,SUP-BE-28,2025-06-20 21:45:00,2025-06-20 23:00:00,2077.0,1638.0,1575.0,19.0,44.0,Seal Failure,16.0,Planned Cleaning,436.4,10006.0,1.05,1750.35,1673.7,95.62,85.4,Conditional Pass,27.4,75.0,CitrusCo Ingredients,BEV-2506-71599,No
BAT-102437,Hyderabad,HY-01,MC-HY-01-1,HomeCare,Detergent_1kg, B ,SUP-HY-32,2025-06-20 22:30:00,2025-06-21 00:10:00,1333.0,1251.0,1210.0,12.0,29.0,Damaged Pack,5.0,Planned Cleaning,583.3,7421.0,1.02,1309.01,1246.44,95.22,91.0,Pass,,44.4,ChemBlend Industries,HMC-2506-22629,No
BAT-105865,Hyderabad,HY-02,MC-HY-02-1,PersonalCare,Soap_100g,B,SUP-HY-57,2025-06-20 22:30:00,2025-06-20 23:42:00,1905.0,1620.0,1556.0,16.0,48.0,Contamination Risk,12.0,Sensor Calibration,270.6,2684.0,0.11,180.26,172.92,95.93,86.5,Conditional Pass,26.7,70.3,AromaLabs, PSC-2506-25145 ,No
BAT-104747,Hyderabad,HY-01,MC-HY-01-5,Dairy,Yogurt_150g,C,SUP-HY-56,2025-06-21 00:00:00,2025-06-21 01:48:00,2406.0,,1842.0,46.0,,Weight Out of Spec,20.0,Mechanical Jam,561.0,8085.0,0.165,325.7,311.52,95.65,83.5,Conditional Pass,27.0,42.9,MilkyWay Co-op,DRY-2506-21742,Yes
BAT-104784,Pune,PN-02,MC-PN-02-5,Dairy,Milk_1L,C,SUP-PU-37,2025-06-21 00:15:00,2025-06-21 02:00:00,1879.0,1547.0,1440.0,48.0,59.0,Weight Out of Spec,15.0,Mechanical Jam,454.4,8274.0,1.03,1649.7,1532.64,92.9,84.1,Conditional Pass,32.7,45.1,MilkyWay Co-op, DRY-2506-49439 ,No
BAT-100174,Bengaluru, BL-01 ,MC-BL-01-5,PersonalCare,Shampoo_250ml,C,SUP-BE-35,2025-06-21 00:15:00,2025-06-21 02:29:00,1846.0,1674.0,1569.0,53.0,52.0,Weight Out of Spec,14.0,Sensor Calibration,566.8,10596.0,0.28,476.41,,95.33,88.5,Conditional Pass,24.4,56.4,AromaLabs,PSC-2506-74450,No
BAT-105825,Chennai,CH-02,MC-CH-02-5,PersonalCare,Soap_100g,C,SUP-CH-62,2025-06-21 02:30:00,2025-06-21 04:31:00,3131.0,3066.0,2913.0,81.0,72.0,Label Misprint,0.0,No Downtime,732.8,8348.0,0.11,354.08,329.34,93.01,91.2,Pass,33.3,65.7,AROMALABS,PSC-2506-17532,No
BAT-106109,Pune,PN-01,MC-PN-01-1,Beverages,Juice_1L,C,SUP-PU-57,2025-06-21 03:45:00,2025-06-21 04:58:00,1945.0,,1769.0,32.0,30.0,Seal Failure,0.0,No Downtime,526.5,8254.0,1.05,1973.65,1891.05,95.81,96.0,Pass,28.1,49.0,TeaLeaf Traders,BEV-2506-71772,No
BAT-104950,Hyderabad,HY-01,MC-HY-01-4,Beverages,Juice_1L,C,SUP-HY-48, 2025-06-21 05:30:00 ,2025-06-21 06:47:00,1649.0,1540.0,1486.0,14.0,40.0,Underfill,5.0,Operator Reset,528.9,4829.0,1.05,1688.03,1575.0,93.3,94.1,Pass,31.1,54.8,TeaLeaf Traders,BEV-2506-22761,NO
BAT-101433,Chennai,CH-03,MC-CH-03-2,HomeCare,Detergent_1kg,C,SUP-CH-87,2025-06-21 07:00:00,2025-06-21 09:14:00,2082.0,2016.0,1925.0,42.0,49.0,SEAL FAILURE,6.0,Planned Cleaning,927.3,10020.0,1.02,2133.56,2006.34,94.04,92.7,Pass,28.2,61.3,CleanBase Materials,HMC-2506-67876,No
BAT-107451,Bengaluru,BL-03,MC-BL-03-6,Beverages,RTD_Tea_250ml,A,SUP-BE-75,2025-06-21 09:00:00,2025-06-21 10:06:00,2263.0,1526.0,1440.0,38.0,48.0,Overfill,22.0,Mechanical Jam,168.1,5084.0,0.27,423.11,399.06,94.32,83.6,Conditional Pass,24.9,56.2,TeaLeaf Traders,BEV-2506-74751,Yes
BAT-106571, Hyderabad ,HY-02,MC-HY-02-3,HomeCare,Detergent_1kg,A,SUP-HY-69,2025-06-21 11:45:00,2025-06-21 12:57:00,1292.0,1238.0,,10.0,27.0,Label Misprint,0.0,No Downtime,336.3,5687.0,1.02,,1235.22,95.25,94.1,Pass,28.7,52.1,CleanBase Materials,HMC-2506-39013,No
BAT-101805,BENGALURU,BL-03,MC-BL-03-1,HomeCare,Dishwash_500ml, A ,SUP-BE-96,2025-06-21 12:30:00,2025-06-21 14:24:00,1685.0,1116.0,1054.0,16.0,46.0,Damaged Pack,39.0,Sensor Calibration,523.0,7176.0,0.56,644.76,599.2,92.93,72.7,Fail,26.1,58.8,CleanBase Materials,HMC-2506-72387,YES
BAT-105738,Pune,PN-01,MC-PN-01-5,Beverages,SparklingWater_500ml,A, SUP-PU-81 ,2025-06-21 13:30:00,2025-06-21 15:24:00,2583.0,2084.0,1984.0,31.0,69.0,Seal Failure,21.0,Changeover,472.5,12730.0,0.52,1126.17,,,81.8,Conditional Pass,30.6,48.8,TEALEAF TRADERS,BEV-2506-86667,No
BAT-104730,Bengaluru,BL-02,MC-BL-02-5,Beverages,RTD_TEA_250ML,B,SUP-BE-39,2025-06-21 17:00:00,2025-06-21 17:56:00,1712.0,1188.0,1116.0,32.0,40.0,Underfill,18.0,Operator Reset,133.2,4261.0,0.27,335.77,309.96,92.31,82.8,Conditional Pass,26.8,57.7,AquaPure Pvt Ltd,BEV-2506-75337,No
BAT-107471,Pune,PN-02,MC-PN-02-2,Dairy,Yogurt_150g,B,SUP-PU-36,2025-06-21 18:00:00,2025-06-21 19:39:00,1997.0,2029.0,1956.0,25.0,48.0,Label Misprint,0.0,No Downtime,372.1,6391.0,0.165,342.07,326.87,95.56,93.3,Pass,26.4,38.4,MilkyWay Co-op,DRY-2506-18390,No
BAT-105853,Bengaluru,BL-02,MC-BL-02-4,PersonalCare,Shampoo_250ml,B,SUP-BE-66,2025-06-21 19:45:00,2025-06-21 22:03:00,1997.0,1803.0,1703.0,37.0,63.0,UNDERFILL,12.0,Operator Reset,585.8,6811.0,0.28,510.17,487.2,95.5,85.2,Conditional Pass,24.3,62.7,HerbalEssence Supply,PSC-2506-15802,No
BAT-107338,Pune,PN-02,MC-PN-02-2,PersonalCare,SHAMPOO_250ML,B,SUP-PU-55,2025-06-21 20:30:00,2025-06-21 22:25:00,2751.0,2664.0,2585.0,12.0,67.0,Overfill,0.0,No Downtime,538.8,4025.0,0.28,772.59,727.16,94.12,91.3,Pass,27.1,42.0,HerbalEssence Supply,PSC-2506-54522,No
BAT-107235,Hyderabad,HY-01,MC-HY-01-5,Beverages,SparklingWater_500ml,B,SUP-HY-85,2025-06-21 21:15:00,2025-06-21 22:16:00,1270.0,1292.0,1241.0,24.0,27.0,Contamination Risk,0.0,No Downtime,334.3,5801.0,0.52,687.97,657.8,95.61,92.7,Pass,31.1,49.3,TeaLeaf Traders,BEV-2506-92369,No
BAT-104028,Hyderabad,HY-01,MC-HY-01-1,Dairy,Milk_1L, B ,SUP-HY-78,2025-06-21 21:45:00,2025-06-21 22:34:00,1290.0,1187.0,1126.0,27.0,34.0,Damaged Pack,0.0,No Downtime,367.0,4170.0,1.03,1283.36,1187.59,92.54,91.9,Pass,29.2,49.8,FreshFarm Dairies,DRY-2506-23207,No
BAT-105664,Pune,PN-01,MC-PN-01-1,Beverages,Juice_1L,B,SUP-PU-97,2025-06-21 23:30:00,2025-06-22 01:28:00,4052.0,3488.0,3296.0,80.0,112.0,Seal Failure,20.0,Planned Cleaning,359.9,12188.0,1.05,3753.64,3544.8,94.44,80.4, Conditional Pass ,26.2,44.6,TeaLeaf Traders,BEV-2506-93878,No
BAT-100475,Pune,PN-01,MC-PN-01-5,Snacks,Chips_50g,C,SUP-PU-13,2025-06-22 01:00:00,2025-06-22 02:22:00,3779.0,2655.0,2495.0,36.0,124.0,Underfill,24.0,Changeover,300.8,4152.0,0.055,157.24,139.21,88.53,80.4,CONDITIONAL PASS,27.5,50.6,CrunchWorks,SNK-2506-54951, No 
BAT-105670,Pune,PN-01,MC-PN-01-5,PersonalCare,Shampoo_250ml,C,SUP-PU-44,2025-06-22 01:45:00, 2025-06-22 04:00:00 ,2180.0,2219.0,2154.0,16.0,49.0, Underfill ,0.0, No Downtime ,572.1,7843.0,0.28,651.81,607.6,93.22,92.5,Pass,27.8,44.1,CareChem Solutions,PSC-2506-31021,No
BAT-105653,HYDERABAD,HY-02,MC-HY-02-6,HomeCare,Dishwash_500ml,C,SUP-HY-91,2025-06-22 03:45:00,2025-06-22 05:14:00,922.0,838.0,798.0,20.0,20.0,Overfill,10.0,Power Fluctuation,326.1,6344.0,0.56,476.25,458.08,96.18,89.7,Conditional Pass,28.5,43.5,ChemBlend Industries,HMC-2506-20808,No
BAT-100710,Hyderabad,HY-02,MC-HY-02-1,Beverages, Juice_1L ,C,SUP-HY-12,2025-06-22 06:00:00,2025-06-22 07:48:00,,2656.0,2570.0,19.0,67.0,Weight Out of Spec,0.0,No Downtime,763.2,7167.0,1.05,2853.43,2718.45,95.27,90.6,Pass,30.2,60.0,TeaLeaf Traders,BEV-2506-90897,No
BAT-100318,Chennai,CH-01,MC-CH-01-2,PersonalCare,Toothpaste_150g,C,SUP-CH-73,2025-06-22 07:30:00,2025-06-22 08:37:00,1273.0,1054.0,1009.0,11.0,34.0,Contamination Risk,10.0,Mechanical Jam,181.9,,0.19,203.78,193.8,95.1,86.0, Conditional Pass ,31.8,68.5,CareChem Solutions,PSC-2506-79226,No
BAT-104312,Hyderabad,HY-01,MC-HY-01-3,PersonalCare,Shampoo_250ml,A,SUP-HY-80,2025-06-22 08:30:00,2025-06-22 10:19:00,2516.0,2545.0,2423.0,61.0,61.0,Contamination Risk,0.0,No Downtime,410.5,7463.0,0.28,739.26,695.52,94.08,91.9,Pass,31.2,53.6,AromaLabs,PSC-2506-70997,No
BAT-105870,Chennai,CH-03,MC-CH-03-1,Snacks,Chips_50g,A,SUP-CH-73,2025-06-22 08:45:00,2025-06-22 10:31:00,4740.0,4372.0,4174.0,53.0,145.0,Weight Out of Spec,0.0,No Downtime,333.0,5960.0,0.055,255.58,232.49,90.97,,Conditional Pass,30.0,67.1,SpiceRoute Foods,SNK-2506-99741,No
BAT-103051,Pune, PN-02 ,MC-PN-02-1,Dairy,Yogurt_150g,A,SUP-PU-87,2025-06-22 09:30:00, 2025-06-22 10:50:00 ,1378.0,805.0,752.0,16.0,37.0,Seal Failure,34.0,Planned Cleaning,257.0,11046.0,0.165,138.96,126.72,91.19,78.1,Fail,25.5,50.6,MilkyWay Co-op,DRY-2506-78834,Yes
BAT-102186,Bengaluru,BL-01,MC-BL-01-2,Snacks,Cookies_200g,A,SUP-BE-87,2025-06-22 11:45:00,2025-06-22 12:47:00,2394.0,2200.0,2102.0,28.0,70.0,Overfill,0.0,No Downtime,273.4,3840.0,0.215,509.41,457.95,89.9,92.5, Pass ,23.6,59.0,SpiceRoute Foods,SNK-2506-29201,No
BAT-104811,Hyderabad,HY-01,MC-HY-01-4,Snacks,Cookies_200g,A,SUP-HY-54,2025-06-22 13:30:00,2025-06-22 14:43:00,2912.0,2832.0,2704.0,30.0,98.0,Weight Out of Spec,0.0,No Downtime,392.2,3417.0,0.215,,587.81,89.52,,Conditional Pass,29.4,58.7,GoldenGrain Mills,SNK-2506-21572,No
BAT-104728,Hyderabad,HY-02,MC-HY-02-5,HomeCare,Dishwash_500ml, A ,SUP-HY-19,2025-06-22 14:30:00,2025-06-22 16:27:00,1543.0,1302.0,1235.0,23.0,44.0,Seal Failure,17.0,Changeover,662.5,8805.0,0.56,741.15,704.48,95.05,80.6,Conditional Pass,30.7,52.4,CleanBase Materials,HMC-2506-53404,No
BAT-101994,Pune,PN-02,MC-PN-02-6,Beverages,RTD_Tea_250ml,A, SUP-PU-38 ,2025-06-22 14:45:00,2025-06-22 15:59:00,1579.0,1190.0,1121.0,25.0,44.0,Seal Failure,20.0,CHANGEOVER,268.2,9873.0,0.27,327.63,309.42,94.44,83.7,Conditional Pass,32.2,42.2,CitrusCo Ingredients,BEV-2506-60262,No
BAT-106823,PUNE,PN-02,MC-PN-02-3,Beverages,SparklingWater_500ml,B,SUP-PU-54,2025-06-22 17:00:00,2025-06-22 18:40:00,2518.0,2264.0,2159.0,46.0,59.0,Weight Out of Spec,11.0,Power Fluctuation,389.7,12675.0,0.52,1210.34,1146.6,94.73,90.7,Pass,28.0,32.7,TeaLeaf Traders,BEV-2506-32112,No
 BAT-104949 ,CHENNAI,CH-03,MC-CH-03-5,Snacks,Cookies_200g,B,SUP-CH-36,2025-06-22 19:15:00,2025-06-22 20:01:00,2483.0,2437.0,2302.0,55.0,80.0,Seal Failure,0.0,No Downtime,218.2,2856.0,0.215,,506.75,,89.2, Conditional Pass ,33.5,75.1,SpiceRoute Foods,SNK-2506-60594,NO
BAT-104109,Pune,PN-02,MC-PN-02-4,HomeCare,Dishwash_500ml,B,SUP-PU-80,2025-06-22 21:15:00,2025-06-22 23:02:00,1739.0,1485.0,1416.0,28.0,41.0,Overfill,18.0,Mechanical Jam,558.6,8552.0,0.56,858.7,808.64,94.17,86.9,Conditional Pass,27.5,38.0,ChemBlend Industries,HMC-2506-23841, Yes 
BAT-106616,Hyderabad,HY-02,MC-HY-02-3,PersonalCare, TOOTHPASTE_150G ,B,SUP-HY-66,2025-06-22 21:45:00,2025-06-22 22:44:00,1052.0,1026.0,985.0,19.0,22.0,Overfill,0.0,No Downtime,187.6,3403.0,0.19,203.54,190.76,93.72,92.2,Pass,29.8,63.5,HerbalEssence Supply,PSC-2506-23051,No
BAT-105570,Bengaluru,BL-01,MC-BL-01-5,HomeCare,Detergent_1kg, B ,SUP-BE-92,2025-06-22 21:45:00,2025-06-22 23:17:00,1801.0,1630.0,1552.0,32.0,46.0,Contamination Risk,7.0,Power Fluctuation,576.2,4529.0,1.02,1714.54,1615.68,94.23,90.0,Pass,23.4,,CleanBase Materials,HMC-2506-91630,No
BAT-100359,Hyderabad,HY-01,MC-HY-01-2,Dairy,Milk_1L,B,SUP-HY-67,2025-06-22 22:15:00,2025-06-22 23:15:00,1793.0,1218.0,1141.0,32.0,45.0,Overfill,20.0,Sensor Calibration,292.1,,1.03,1286.74,1208.19,93.9,83.5,Conditional Pass,28.2,51.6,MilkyWay Co-op,DRY-2506-47523,Yes
